station,date,label
VKC,202010082100,clear
VKC,202010082200,clear
VKC,202010082300,clear
VKC,202010090000,clear
VKC,202010090100,clear
VKC,202010090200,clear
VKC,202010090300,clear
VKC,202010090400,clear
VKC,202010090500,clear
VKC,202010090600,clear
VKC,202010090700,clear
VKC,202010090800,clear
VKC,202010090900,clear
VKC,202010091000,clear
VKC,202010091100,clear
VKC,202010091200,clear
VKC,202010091300,clear
VKC,202010091400,clear
VKC,202010091500,clear
VKC,202010091600,clear
VKC,202010091800,clear
VKC,202010091900,clear
VKC,202010092000,clear
VKC,202010092100,clear
VKC,202010092200,clear
VKC,202010092300,clear
VKC,202010100000,clear
VKC,202010100100,clear
VKC,202010100200,clear
VKC,202010100300,clear
VKC,202010100400,clear
VKC,202010100500,clear
VKC,202010100600,clear
VKC,202010100700,clear
VKC,202010100800,clear
VKC,202010100900,clear
VKC,202010101000,clear
VKC,202010101100,clear
VKC,202010101200,clear
VKC,202010101300,clear
VKC,202010101400,clear
VKC,202010101500,clear
VKC,202010101600,clear
VKC,202010101700,clear
VKC,202010101800,clear
VKC,202010101900,clear
VKC,202010102000,clear
VKC,202010102100,clear
VKC,202010102200,clear
VKC,202010102300,clear
VKC,202010110000,clear
VKC,202010110100,clear
VKC,202010110200,clear
VKC,202010110300,clear
VKC,202010110400,clear
VKC,202010110500,clear
VKC,202010110600,clear
VKC,202010110700,clear
VKC,202010110800,clear
VKC,202010111000,clear
VKC,202010111100,clear
VKC,202010111200,clear
VKC,202010111300,clear
VKC,202010111400,clear
VKC,202010111500,clear
VKC,202010111600,clear
VKC,202010111700,clear
VKC,202010111800,clear
VKC,202010111900,clear
VKC,202010112000,clear
VKC,202010112100,clear
VKC,202010112200,clear
VKC,202010112300,clear
VKC,202010120000,clear
VKC,202010120100,clear
VKC,202010120200,clear
VKC,202010120300,clear
VKC,202010120400,clear
VKC,202010120500,clear
VKC,202010120600,clear
VKC,202010120700,clear
VKC,202010120800,clear
VKC,202010120900,clear
VKC,202010121000,clear
VKC,202010121100,clear
VKC,202010121200,clear
VKC,202010121300,clear
VKC,202010121400,clear
VKC,202010121500,clear
VKC,202010121600,clear
VKC,202010121700,clear
VKC,202010121800,clear
VKC,202010121900,clear
VKC,202010122000,clear
VKC,202010122100,clear
VKC,202010122200,clear
VKC,202010122300,clear
VKC,202010130000,clear
VKC,202010130100,clear
VKC,202010130200,clear
VKC,202010130300,clear
VKC,202010130400,clear
VKC,202010130500,clear
VKC,202010130600,clear
VKC,202010130700,clear
VKC,202010130800,clear
VKC,202010130900,clear
VKC,202010131000,clear
VKC,202010131100,clear
VKC,202010131200,clear
VKC,202010131300,clear
VKC,202010131400,clear
VKC,202010131500,clear
VKC,202010131600,clear
VKC,202010131700,clear
VKC,202010131800,clear
VKC,202010131900,clear
VKC,202010132000,clear
VKC,202010132100,clear
VKC,202010132200,clear
VKC,202010132300,clear
VKC,202010140000,clear
VKC,202010140100,clear
VKC,202010140200,clear
VKC,202010140400,clear
VKC,202010140500,clear
VKC,202010140600,clear
VKC,202010140700,clear
VKC,202010140800,clear
VKC,202010140900,clear
VKC,202010141000,clear
VKC,202010141100,clear
VKC,202010141200,clear
VKC,202010141300,clear
VKC,202010141400,clear
VKC,202010141500,clear
VKC,202010141600,clear
VKC,202010141700,clear
VKC,202010141800,clear
VKC,202010141900,clear
VKC,202010142000,clear
VKC,202010142100,clear
VKC,202010142200,clear
VKC,202010142300,clear
VKC,202010150000,clear
VKC,202010150100,clear
VKC,202010150200,clear
VKC,202010150300,clear
VKC,202010150400,clear
VKC,202010150500,clear
VKC,202010150600,clear
VKC,202010150700,clear
VKC,202010150800,clear
VKC,202010150900,clear
VKC,202010151000,clear
VKC,202010151100,clear
VKC,202010151200,clear
VKC,202010151300,clear
VKC,202010151400,clear
VKC,202010151500,clear
VKC,202010151600,clear
VKC,202010151700,clear
VKC,202010151800,clear
VKC,202010151900,clear
VKC,202010152000,clear
VKC,202010152100,clear
VKC,202010152200,clear
VKC,202010152300,clear
VKC,202010160000,clear
VKC,202010160100,clear
VKC,202010160200,clear
VKC,202010160300,clear
VKC,202010160400,clear
VKC,202010160500,clear
VKC,202010160600,clear
VKC,202010160700,clear
VKC,202010160900,clear
VKC,202010161000,clear
VKC,202010161100,clear
VKC,202010161200,clear
VKC,202010161300,clear
VKC,202010161400,clear
VKC,202010161500,clear
VKC,202010161600,clear
VKC,202010161700,clear
VKC,202010161800,clear
VKC,202010161900,clear
VKC,202010162000,clear
VKC,202010162100,clear
VKC,202010162200,clear
VKC,202010162300,clear
VKC,202010170000,clear
VKC,202010170100,clear
VKC,202010170200,clear
VKC,202010170300,clear
VKC,202010170400,clear
VKC,202010170500,clear
VKC,202010170600,clear
VKC,202010170700,clear
VKC,202010170800,clear
VKC,202010170900,clear
VKC,202010171000,clear
VKC,202010171100,clear
VKC,202010171200,clear
VKC,202010171300,clear
VKC,202010171400,clear
VKC,202010171500,clear
VKC,202010171600,clear
VKC,202010171700,clear
VKC,202010171800,clear
VKC,202010171900,clear
VKC,202010172000,clear
VKC,202010172100,clear
VKC,202010172200,clear
VKC,202010172300,clear
VKC,202010180000,clear
VKC,202010180100,clear
VKC,202010180200,clear
VKC,202010180300,clear
VKC,202010180400,clear
VKC,202010180500,clear
VKC,202010180600,clear
VKC,202010180700,clear
VKC,202010180800,clear
VKC,202010180900,clear
VKC,202010181000,clear
VKC,202010181100,clear
VKC,202010181200,clear
VKC,202010181300,clear
VKC,202010181400,clear
VKC,202010181500,clear
VKC,202010181600,clear
VKC,202010181700,clear
VKC,202010181800,clear
VKC,202010181900,clear
VKC,202010182000,clear
VKC,202010182100,clear
VKC,202010182200,clear
VKC,202010182300,clear
VKC,202010190000,clear
VKC,202010190100,clear
VKC,202010190200,clear
VKC,202010190300,clear
VKC,202010190500,clear
VKC,202010190600,clear
VKC,202010190700,clear
VKC,202010190800,clear
VKC,202010190900,clear
VKC,202010191000,clear
VKC,202010191100,clear
VKC,202010191200,clear
VKC,202010191300,clear
VKC,202010191400,clear
VKC,202010191500,clear
VKC,202010191600,clear
VKC,202010191700,clear
VKC,202010191800,clear
VKC,202010191900,clear
VKC,202010192000,clear
VKC,202010192100,clear
VKC,202010192200,clear
VKC,202010192300,clear
VKC,202010200000,clear
VKC,202010200100,clear
VKC,202010200200,clear
VKC,202010200300,clear
VKC,202010200400,clear
VKC,202010200500,clear
VKC,202010200600,clear
VKC,202010200700,clear
VKC,202010200800,clear
VKC,202010200900,clear
VKC,202010201200,clear
VKC,202010201300,clear
VKC,202010201400,clear
VKC,202010201500,clear
VKC,202010201600,clear
VKC,202010201700,clear
VKC,202010201800,clear
VKC,202010201900,clear
VKC,202010202000,clear
VKC,202010202100,clear
VKC,202010202300,clear
VKC,202010210000,clear
VKC,202010210100,clear
VKC,202010210200,clear
VKC,202010210300,clear
VKC,202010210400,clear
VKC,202010210500,clear
VKC,202010210600,clear
VKC,202010210700,clear
VKC,202010210800,clear
VKC,202010211000,clear
VKC,202010211100,clear
VKC,202010211200,clear
VKC,202010211300,clear
VKC,202010211400,clear
VKC,202010211600,clear
VKC,202010211700,clear
VKC,202010211800,clear
VKC,202010211900,clear
VKC,202010212000,clear
VKC,202010212100,clear
VKC,202010212200,clear
VKC,202010212300,clear
VKC,202010220000,clear
VKC,202010220100,clear
VKC,202010220200,clear
VKC,202010220300,clear
VKC,202010220400,clear
VKC,202010220500,clear
VKC,202010220600,clear
VKC,202010220800,clear
VKC,202010220900,clear
VKC,202010221000,clear
VKC,202010221100,clear
VKC,202010221200,clear
VKC,202010221300,clear
VKC,202010221400,clear
VKC,202010221500,clear
VKC,202010221600,clear
VKC,202010221700,clear
VKC,202010222100,clear
VKC,202010222200,clear
VKC,202010222300,clear
VKC,202010230000,clear
VKC,202010230100,clear
VKC,202010230200,clear
VKC,202010230300,clear
VKC,202010230400,clear
VKC,202010230500,clear
VKC,202010230600,clear
VKC,202010230700,clear
VKC,202010230800,snow
VKC,202010230900,snow
VKC,202010231000,snow
VKC,202010231100,snow
VKC,202010231200,snow
VKC,202010231300,snow
VKC,202010231400,snow
VKC,202010231500,snow
VKC,202010231600,snow
VKC,202010231700,snow
VKC,202010231800,snow
VKC,202010231900,snow
VKC,202010232000,snow
VKC,202010232100,snow
VKC,202010232200,snow
VKC,202010232300,snow
VKC,202010240000,clear
VKC,202010240100,clear
VKC,202010240200,clear
VKC,202010240300,clear
VKC,202010240400,clear
VKC,202010240500,clear
VKC,202010240700,clear
VKC,202010240800,clear
VKC,202010240900,clear
VKC,202010241000,clear
VKC,202010241100,clear
VKC,202010241200,clear
VKC,202010241300,clear
VKC,202010241400,clear
VKC,202010241500,clear
VKC,202010241600,clear
VKC,202010241700,snow
VKC,202010241800,snow
VKC,202010241900,snow
VKC,202010242000,snow
VKC,202010242100,clear
VKC,202010242200,clear
VKC,202010242300,clear
VKC,202010250000,clear
VKC,202010250200,clear
VKC,202010250300,clear
VKC,202010250400,clear
VKC,202010250500,clear
VKC,202010250600,clear
VKC,202010250700,clear
VKC,202010250800,clear
VKC,202010250900,clear
VKC,202010251100,clear
VKC,202010251200,clear
VKC,202010251300,clear
VKC,202010251400,clear
VKC,202010251500,clear
VKC,202010251600,clear
VKC,202010251700,clear
VKC,202010251800,clear
VKC,202010251900,clear
VKC,202010252000,clear
VKC,202010252100,clear
VKC,202010252200,clear
VKC,202010252300,clear
VKC,202010260000,clear
VKC,202010260100,clear
VKC,202010260200,clear
VKC,202010260300,clear
VKC,202010260400,clear
VKC,202010260500,clear
VKC,202010260600,clear
VKC,202010260700,clear
VKC,202010260800,clear
VKC,202010260900,clear
VKC,202010261000,clear
VKC,202010261100,clear
VKC,202010261200,clear
VKC,202010261300,clear
VKC,202010261400,clear
VKC,202010261500,clear
VKC,202010261600,clear
VKC,202010261700,clear
VKC,202010261800,clear
VKC,202010261900,clear
VKC,202010262000,clear
VKC,202010262100,clear
VKC,202010262200,clear
VKC,202010262300,clear
VKC,202010270000,clear
VKC,202010270100,clear
VKC,202010270200,clear
VKC,202010270300,clear
VKC,202010270400,clear
VKC,202010270500,clear
VKC,202010270600,clear
VKC,202010270700,clear
VKC,202010270800,clear
VKC,202010271000,clear
VKC,202010271100,clear
VKC,202010271200,clear
VKC,202010271300,clear
VKC,202010271400,clear
VKC,202010271500,clear
VKC,202010271600,clear
VKC,202010271700,clear
VKC,202010271800,clear
VKC,202010271900,clear
VKC,202010272000,clear
VKC,202010272100,clear
VKC,202010272200,clear
VKC,202010272300,clear
VKC,202010280000,clear
VKC,202010280100,clear
VKC,202010280200,clear
VKC,202010280300,clear
VKC,202010280400,clear
VKC,202010280500,clear
VKC,202010280600,clear
VKC,202010280700,clear
VKC,202010280800,clear
VKC,202010280900,clear
VKC,202010281000,clear
VKC,202010281100,clear
VKC,202010281200,clear
VKC,202010281300,clear
VKC,202010281400,clear
VKC,202010281500,clear
VKC,202010281600,clear
VKC,202010281700,clear
VKC,202010281800,clear
VKC,202010281900,clear
VKC,202010282000,clear
VKC,202010282100,clear
VKC,202010282200,clear
VKC,202010282300,clear
VKC,202010290000,clear
VKC,202010290100,clear
VKC,202010290200,clear
VKC,202010290300,clear
VKC,202010290400,clear
VKC,202010290500,clear
VKC,202010290600,clear
VKC,202010290700,clear
VKC,202010290800,clear
VKC,202010290900,clear
VKC,202010291000,clear
VKC,202010291100,clear
VKC,202010291300,clear
VKC,202010291500,clear
VKC,202010291600,clear
VKC,202010291700,clear
VKC,202010291800,clear
VKC,202010291900,clear
VKC,202010292000,clear
VKC,202010292100,clear
VKC,202010292200,clear
VKC,202010292300,clear
VKC,202010300000,clear
VKC,202010300100,clear
VKC,202010300200,clear
VKC,202010300300,snow
VKC,202010300400,snow
VKC,202010300500,snow
VKC,202010300600,snow
VKC,202010300700,snow
VKC,202010300800,snow
VKC,202010300900,snow
VKC,202010301000,snow
VKC,202010301100,snow
VKC,202010301200,snow
VKC,202010301300,snow
VKC,202010301400,snow
VKC,202010301500,snow
VKC,202010301600,snow
VKC,202010301700,snow
VKC,202010301800,snow
VKC,202010301900,snow
VKC,202010302000,snow
VKC,202010302100,snow
VKC,202010302200,snow
VKC,202010302300,snow
VKC,202010310000,snow
VKC,202010310100,snow
VKC,202010310200,snow
VKC,202010310300,snow
VKC,202010310400,snow
VKC,202010310500,snow
VKC,202010310600,snow
VKC,202010310700,snow
VKC,202010310800,snow
VKC,202010310900,snow
VKC,202010311000,snow
VKC,202010311100,snow
VKC,202010311200,snow
VKC,202010311300,snow
VKC,202010311400,snow
VKC,202010311500,snow
VKC,202010311600,snow
VKC,202010311700,snow
VKC,202010311800,snow
VKC,202010311900,snow
VKC,202010312000,snow
VKC,202010312100,snow
VKC,202010312200,snow
VKC,202010312300,snow
VKC,202011010000,snow
VKC,202011010100,snow
VKC,202011010200,snow
VKC,202011010300,snow
VKC,202011010400,snow
VKC,202011010500,snow
VKC,202011010600,clear
VKC,202011010700,snow
VKC,202011010800,clear
VKC,202011010900,clear
VKC,202011011000,clear
VKC,202011011100,clear
VKC,202011011200,clear
VKC,202011011300,clear
VKC,202011011400,clear
VKC,202011011500,clear
VKC,202011011600,clear
VKC,202011011700,clear
VKC,202011011800,clear
VKC,202011011900,clear
VKC,202011012000,clear
VKC,202011012100,clear
VKC,202011012200,clear
VKC,202011012300,clear
VKC,202011020000,clear
VKC,202011020100,clear
VKC,202011020200,clear
VKC,202011020300,clear
VKC,202011020400,clear
VKC,202011020500,clear
VKC,202011020600,clear
VKC,202011020700,clear
VKC,202011020800,clear
VKC,202011020900,clear
VKC,202011021000,clear
VKC,202011021100,clear
VKC,202011021200,clear
VKC,202011021300,clear
VKC,202011021400,clear
VKC,202011021500,clear
VKC,202011021600,clear
VKC,202011021700,clear
VKC,202011021800,clear
VKC,202011021900,clear
VKC,202011022000,clear
VKC,202011022100,clear
VKC,202011022200,clear
VKC,202011022300,clear
VKC,202011030000,clear
VKC,202011030100,clear
VKC,202011030200,clear
VKC,202011030300,clear
VKC,202011030400,clear
VKC,202011030500,clear
VKC,202011030600,clear
VKC,202011030700,clear
VKC,202011030800,clear
VKC,202011030900,clear
VKC,202011031000,clear
VKC,202011031100,clear
VKC,202011031200,clear
VKC,202011031300,clear
VKC,202011031400,clear
VKC,202011031500,clear
VKC,202011031600,clear
VKC,202011031700,clear
VKC,202011031800,clear
VKC,202011031900,clear
VKC,202011032000,clear
VKC,202011032100,clear
VKC,202011032200,clear
VKC,202011032300,clear
VKC,202011040000,clear
VKC,202011040100,clear
VKC,202011040200,clear
VKC,202011040300,clear
VKC,202011040400,clear
VKC,202011040500,clear
VKC,202011040700,clear
VKC,202011040800,clear
VKC,202011040900,clear
VKC,202011041000,clear
VKC,202011041100,clear
VKC,202011041200,clear
VKC,202011041300,clear
VKC,202011041400,clear
VKC,202011041500,clear
VKC,202011041600,clear
VKC,202011041700,clear
VKC,202011041800,clear
VKC,202011041900,clear
VKC,202011042000,clear
VKC,202011042100,clear
VKC,202011042200,clear
VKC,202011042300,clear
VKC,202011050000,clear
VKC,202011050100,clear
VKC,202011050200,clear
VKC,202011050300,clear
VKC,202011050400,clear
VKC,202011050500,clear
VKC,202011050600,clear
VKC,202011050700,clear
VKC,202011050800,clear
VKC,202011050900,clear
VKC,202011051000,clear
VKC,202011051100,clear
VKC,202011051200,clear
VKC,202011051300,clear
VKC,202011051400,clear
VKC,202011051500,clear
VKC,202011051600,clear
VKC,202011051700,clear
VKC,202011051800,clear
VKC,202011051900,clear
VKC,202011052000,clear
VKC,202011052100,clear
VKC,202011052200,clear
VKC,202011052300,clear
VKC,202011060000,clear
VKC,202011060100,clear
VKC,202011060200,clear
VKC,202011060300,clear
VKC,202011060400,clear
VKC,202011060500,clear
VKC,202011060600,clear
VKC,202011060700,clear
VKC,202011060800,clear
VKC,202011060900,clear
VKC,202011061000,clear
VKC,202011061100,clear
VKC,202011061200,clear
VKC,202011061300,clear
VKC,202011061400,clear
VKC,202011061500,clear
VKC,202011061600,clear
VKC,202011061700,clear
VKC,202011061800,clear
VKC,202011061900,clear
VKC,202011062000,clear
VKC,202011062100,clear
VKC,202011062200,clear
VKC,202011062300,clear
VKC,202011070000,clear
VKC,202011070100,clear
VKC,202011070200,clear
VKC,202011070300,clear
VKC,202011070400,clear
VKC,202011070500,clear
VKC,202011070600,clear
VKC,202011070700,clear
VKC,202011070800,clear
VKC,202011070900,clear
VKC,202011071000,clear
VKC,202011071100,clear
VKC,202011071200,clear
VKC,202011071300,clear
VKC,202011071400,clear
VKC,202011071500,clear
VKC,202011071600,clear
VKC,202011071700,clear
VKC,202011071800,clear
VKC,202011071900,clear
VKC,202011072000,clear
VKC,202011072100,clear
VKC,202011072200,clear
VKC,202011072300,clear
VKC,202011080000,clear
VKC,202011080100,clear
VKC,202011080200,clear
VKC,202011080300,clear
VKC,202011080400,clear
VKC,202011080500,clear
VKC,202011080600,clear
VKC,202011080700,clear
VKC,202011080800,clear
VKC,202011080900,clear
VKC,202011081000,clear
VKC,202011081100,clear
VKC,202011081200,clear
VKC,202011081300,clear
VKC,202011081400,clear
VKC,202011081500,clear
VKC,202011081600,clear
VKC,202011081700,clear
VKC,202011081800,clear
VKC,202011081900,clear
VKC,202011082000,clear
VKC,202011082100,clear
VKC,202011082200,clear
VKC,202011082300,clear
VKC,202011090000,clear
VKC,202011090100,clear
VKC,202011090200,clear
VKC,202011090300,clear
VKC,202011090400,clear
VKC,202011090500,clear
VKC,202011090600,clear
VKC,202011090700,clear
VKC,202011090800,clear
VKC,202011090900,clear
VKC,202011091000,clear
VKC,202011091100,clear
VKC,202011091200,clear
VKC,202011091300,clear
VKC,202011091400,clear
VKC,202011091500,clear
VKC,202011091600,clear
VKC,202011091700,clear
VKC,202011091800,snow
VKC,202011091900,snow
VKC,202011092000,snow
VKC,202011092100,clear
VKC,202011092200,clear
VKC,202011092300,clear
VKC,202011100000,clear
VKC,202011100100,clear
VKC,202011100200,clear
VKC,202011100300,clear
VKC,202011100400,clear
VKC,202011100500,clear
VKC,202011100600,clear
VKC,202011100700,clear
VKC,202011100800,clear
VKC,202011100900,clear
VKC,202011101000,clear
VKC,202011101100,clear
VKC,202011101200,clear
VKC,202011101300,clear
VKC,202011101400,clear
VKC,202011101500,clear
VKC,202011101600,clear
VKC,202011101700,clear
VKC,202011101800,clear
VKC,202011101900,clear
VKC,202011102000,clear
VKC,202011102100,clear
VKC,202011102200,clear
VKC,202011102300,clear
VKC,202011110000,clear
VKC,202011110100,clear
VKC,202011110200,clear
VKC,202011110300,clear
VKC,202011110400,clear
VKC,202011110500,clear
VKC,202011110600,clear
VKC,202011110700,clear
VKC,202011110800,clear
VKC,202011110900,clear
VKC,202011111000,clear
VKC,202011111100,clear
VKC,202011111200,clear
VKC,202011111300,clear
VKC,202011111400,clear
VKC,202011111500,clear
VKC,202011111600,clear
VKC,202011111700,clear
VKC,202011111800,clear
VKC,202011111900,clear
VKC,202011112000,clear
VKC,202011112100,clear
VKC,202011112200,clear
VKC,202011112300,clear
VKC,202011120000,clear
VKC,202011120100,clear
VKC,202011120200,clear
VKC,202011120300,clear
VKC,202011120400,clear
VKC,202011120500,clear
VKC,202011120600,clear
VKC,202011120700,clear
VKC,202011120800,clear
VKC,202011120900,clear
VKC,202011121000,clear
VKC,202011121100,clear
VKC,202011121200,clear
VKC,202011121300,clear
VKC,202011121400,clear
VKC,202011121500,clear
VKC,202011121600,clear
